SVC Results:
Attributes: ('fixed acidity',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity',), Accuracy: 0.76769, Precision: 0.59040, Recall: 0.76769
Attributes: ('citric acid',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('residual sugar',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('chlorides',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('free sulfur dioxide',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('total sulfur dioxide',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('density',), Accuracy: 0.76923, Precision: 0.72054, Recall: 0.76923
Attributes: ('pH',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('sulphates',), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('alcohol',), Accuracy: 0.78000, Precision: 0.72314, Recall: 0.78000
Attributes: ('fixed acidity', 'volatile acidity'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'citric acid'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'residual sugar'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'chlorides'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'free sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'density'), Accuracy: 0.77000, Precision: 0.73715, Recall: 0.77000
Attributes: ('fixed acidity', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'sulphates'), Accuracy: 0.77077, Precision: 0.74730, Recall: 0.77077
Attributes: ('fixed acidity', 'alcohol'), Accuracy: 0.78000, Precision: 0.72277, Recall: 0.78000
Attributes: ('volatile acidity', 'citric acid'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'residual sugar'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'chlorides'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'free sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'density'), Accuracy: 0.77154, Precision: 0.71127, Recall: 0.77154
Attributes: ('volatile acidity', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('volatile acidity', 'alcohol'), Accuracy: 0.78462, Precision: 0.73115, Recall: 0.78462
Attributes: ('citric acid', 'residual sugar'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'chlorides'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'free sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'density'), Accuracy: 0.76923, Precision: 0.72054, Recall: 0.76923
Attributes: ('citric acid', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('citric acid', 'alcohol'), Accuracy: 0.78308, Precision: 0.73037, Recall: 0.78308
Attributes: ('residual sugar', 'chlorides'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('residual sugar', 'free sulfur dioxide'), Accuracy: 0.76923, Precision: 0.62868, Recall: 0.76923
Attributes: ('residual sugar', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('residual sugar', 'density'), Accuracy: 0.78077, Precision: 0.72938, Recall: 0.78077
Attributes: ('residual sugar', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('residual sugar', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('residual sugar', 'alcohol'), Accuracy: 0.78154, Precision: 0.72530, Recall: 0.78154
Attributes: ('chlorides', 'free sulfur dioxide'), Accuracy: 0.76923, Precision: 0.62868, Recall: 0.76923
Attributes: ('chlorides', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('chlorides', 'density'), Accuracy: 0.76846, Precision: 0.68841, Recall: 0.76846
Attributes: ('chlorides', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('chlorides', 'sulphates'), Accuracy: 0.76615, Precision: 0.63968, Recall: 0.76615
Attributes: ('chlorides', 'alcohol'), Accuracy: 0.78692, Precision: 0.73810, Recall: 0.78692
Attributes: ('free sulfur dioxide', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('free sulfur dioxide', 'density'), Accuracy: 0.77538, Precision: 0.78563, Recall: 0.77538
Attributes: ('free sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('free sulfur dioxide', 'sulphates'), Accuracy: 0.77000, Precision: 0.78529, Recall: 0.77000
Attributes: ('free sulfur dioxide', 'alcohol'), Accuracy: 0.78692, Precision: 0.74121, Recall: 0.78692
Attributes: ('total sulfur dioxide', 'density'), Accuracy: 0.77154, Precision: 0.71859, Recall: 0.77154
Attributes: ('total sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('total sulfur dioxide', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('total sulfur dioxide', 'alcohol'), Accuracy: 0.77462, Precision: 0.71289, Recall: 0.77462
Attributes: ('density', 'pH'), Accuracy: 0.77154, Precision: 0.70646, Recall: 0.77154
Attributes: ('density', 'sulphates'), Accuracy: 0.77077, Precision: 0.71015, Recall: 0.77077
Attributes: ('density', 'alcohol'), Accuracy: 0.77769, Precision: 0.71946, Recall: 0.77769
Attributes: ('pH', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('pH', 'alcohol'), Accuracy: 0.78000, Precision: 0.72292, Recall: 0.78000
Attributes: ('sulphates', 'alcohol'), Accuracy: 0.78154, Precision: 0.72796, Recall: 0.78154
Attributes: ('residual sugar', 'chlorides', 'sulphates'), Accuracy: 0.76769, Precision: 0.66857, Recall: 0.76769
Attributes: ('residual sugar', 'chlorides', 'alcohol'), Accuracy: 0.78385, Precision: 0.73188, Recall: 0.78385
Attributes: ('residual sugar', 'free sulfur dioxide', 'total sulfur dioxide'), Accuracy: 0.76923, Precision: 0.62868, Recall: 0.76923
Attributes: ('residual sugar', 'free sulfur dioxide', 'density'), Accuracy: 0.78308, Precision: 0.77431, Recall: 0.78308
Attributes: ('residual sugar', 'free sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('residual sugar', 'free sulfur dioxide', 'sulphates'), Accuracy: 0.77154, Precision: 0.82389, Recall: 0.77154
Attributes: ('residual sugar', 'free sulfur dioxide', 'alcohol'), Accuracy: 0.79000, Precision: 0.78433, Recall: 0.79000
Attributes: ('residual sugar', 'total sulfur dioxide', 'density'), Accuracy: 0.78769, Precision: 0.74509, Recall: 0.78769
Attributes: ('residual sugar', 'total sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('residual sugar', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('residual sugar', 'total sulfur dioxide', 'alcohol'), Accuracy: 0.77692, Precision: 0.71783, Recall: 0.77692
Attributes: ('residual sugar', 'density', 'pH'), Accuracy: 0.78231, Precision: 0.73011, Recall: 0.78231
Attributes: ('residual sugar', 'density', 'sulphates'), Accuracy: 0.77923, Precision: 0.72981, Recall: 0.77923
Attributes: ('residual sugar', 'density', 'alcohol'), Accuracy: 0.78308, Precision: 0.73004, Recall: 0.78308
Attributes: ('residual sugar', 'pH', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('residual sugar', 'pH', 'alcohol'), Accuracy: 0.77923, Precision: 0.72159, Recall: 0.77923
Attributes: ('residual sugar', 'sulphates', 'alcohol'), Accuracy: 0.78923, Precision: 0.74463, Recall: 0.78923
Attributes: ('chlorides', 'free sulfur dioxide', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('chlorides', 'free sulfur dioxide', 'density'), Accuracy: 0.77615, Precision: 0.77324, Recall: 0.77615
Attributes: ('chlorides', 'free sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('chlorides', 'free sulfur dioxide', 'sulphates'), Accuracy: 0.77077, Precision: 0.78575, Recall: 0.77077
Attributes: ('chlorides', 'free sulfur dioxide', 'alcohol'), Accuracy: 0.78846, Precision: 0.74477, Recall: 0.78846
Attributes: ('chlorides', 'total sulfur dioxide', 'density'), Accuracy: 0.77462, Precision: 0.72605, Recall: 0.77462
Attributes: ('chlorides', 'total sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('chlorides', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.76538, Precision: 0.64427, Recall: 0.76538
Attributes: ('chlorides', 'total sulfur dioxide', 'alcohol'), Accuracy: 0.78000, Precision: 0.72454, Recall: 0.78000
Attributes: ('chlorides', 'density', 'pH'), Accuracy: 0.76923, Precision: 0.69260, Recall: 0.76923
Attributes: ('chlorides', 'density', 'sulphates'), Accuracy: 0.77231, Precision: 0.72019, Recall: 0.77231
Attributes: ('chlorides', 'density', 'alcohol'), Accuracy: 0.78308, Precision: 0.73037, Recall: 0.78308
Attributes: ('chlorides', 'pH', 'sulphates'), Accuracy: 0.77154, Precision: 0.75422, Recall: 0.77154
Attributes: ('chlorides', 'pH', 'alcohol'), Accuracy: 0.78692, Precision: 0.73657, Recall: 0.78692
Attributes: ('chlorides', 'sulphates', 'alcohol'), Accuracy: 0.78846, Precision: 0.74159, Recall: 0.78846
Attributes: ('free sulfur dioxide', 'total sulfur dioxide', 'density'), Accuracy: 0.77231, Precision: 0.75361, Recall: 0.77231
Attributes: ('free sulfur dioxide', 'total sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('free sulfur dioxide', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.77077, Precision: 0.78575, Recall: 0.77077
Attributes: ('free sulfur dioxide', 'total sulfur dioxide', 'alcohol'), Accuracy: 0.78308, Precision: 0.73091, Recall: 0.78308
Attributes: ('free sulfur dioxide', 'density', 'pH'), Accuracy: 0.77154, Precision: 0.70561, Recall: 0.77154
Attributes: ('free sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.77615, Precision: 0.76997, Recall: 0.77615
Attributes: ('free sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.78692, Precision: 0.77615, Recall: 0.78692
Attributes: ('free sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.77000, Precision: 0.78529, Recall: 0.77000
Attributes: ('free sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.78538, Precision: 0.73765, Recall: 0.78538
Attributes: ('free sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.78692, Precision: 0.73992, Recall: 0.78692
Attributes: ('total sulfur dioxide', 'density', 'pH'), Accuracy: 0.77077, Precision: 0.70351, Recall: 0.77077
Attributes: ('total sulfur dioxide', 'density', 'sulphates'), Accuracy: 0.77077, Precision: 0.71015, Recall: 0.77077
Attributes: ('total sulfur dioxide', 'density', 'alcohol'), Accuracy: 0.77538, Precision: 0.71454, Recall: 0.77538
Attributes: ('total sulfur dioxide', 'pH', 'sulphates'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('total sulfur dioxide', 'pH', 'alcohol'), Accuracy: 0.77769, Precision: 0.71956, Recall: 0.77769
Attributes: ('total sulfur dioxide', 'sulphates', 'alcohol'), Accuracy: 0.78154, Precision: 0.72686, Recall: 0.78154
Attributes: ('density', 'pH', 'sulphates'), Accuracy: 0.77462, Precision: 0.72060, Recall: 0.77462
Attributes: ('density', 'pH', 'alcohol'), Accuracy: 0.77846, Precision: 0.71994, Recall: 0.77846
Attributes: ('density', 'sulphates', 'alcohol'), Accuracy: 0.78538, Precision: 0.73653, Recall: 0.78538
Attributes: ('pH', 'sulphates', 'alcohol'), Accuracy: 0.78692, Precision: 0.74364, Recall: 0.78692
Attributes: ('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'volatile acidity', 'citric acid', 'chlorides'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'volatile acidity', 'citric acid', 'free sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'volatile acidity', 'citric acid', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'volatile acidity', 'citric acid', 'density'), Accuracy: 0.77462, Precision: 0.73185, Recall: 0.77462
Attributes: ('fixed acidity', 'volatile acidity', 'citric acid', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'volatile acidity', 'citric acid', 'sulphates'), Accuracy: 0.77154, Precision: 0.78620, Recall: 0.77154
Attributes: ('fixed acidity', 'volatile acidity', 'citric acid', 'alcohol'), Accuracy: 0.78692, Precision: 0.73583, Recall: 0.78692
Attributes: ('fixed acidity', 'volatile acidity', 'residual sugar', 'chlorides'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'volatile acidity', 'residual sugar', 'free sulfur dioxide'), Accuracy: 0.76923, Precision: 0.62868, Recall: 0.76923
Attributes: ('fixed acidity', 'volatile acidity', 'residual sugar', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'volatile acidity', 'residual sugar', 'density'), Accuracy: 0.78692, Precision: 0.74462, Recall: 0.78692
Attributes: ('fixed acidity', 'volatile acidity', 'residual sugar', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'volatile acidity', 'residual sugar', 'sulphates'), Accuracy: 0.77000, Precision: 0.73715, Recall: 0.77000
Attributes: ('fixed acidity', 'volatile acidity', 'residual sugar', 'alcohol'), Accuracy: 0.78308, Precision: 0.72915, Recall: 0.78308
Attributes: ('fixed acidity', 'volatile acidity', 'chlorides', 'free sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'volatile acidity', 'chlorides', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'volatile acidity', 'chlorides', 'density'), Accuracy: 0.77615, Precision: 0.72963, Recall: 0.77615
Attributes: ('fixed acidity', 'volatile acidity', 'chlorides', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'volatile acidity', 'chlorides', 'sulphates'), Accuracy: 0.77077, Precision: 0.74730, Recall: 0.77077
Attributes: ('fixed acidity', 'volatile acidity', 'chlorides', 'alcohol'), Accuracy: 0.78615, Precision: 0.73586, Recall: 0.78615
Attributes: ('fixed acidity', 'volatile acidity', 'free sulfur dioxide', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'volatile acidity', 'free sulfur dioxide', 'density'), Accuracy: 0.77308, Precision: 0.71099, Recall: 0.77308
Attributes: ('fixed acidity', 'volatile acidity', 'free sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'volatile acidity', 'free sulfur dioxide', 'sulphates'), Accuracy: 0.77077, Precision: 0.78575, Recall: 0.77077
Attributes: ('fixed acidity', 'volatile acidity', 'free sulfur dioxide', 'alcohol'), Accuracy: 0.78692, Precision: 0.74276, Recall: 0.78692
Attributes: ('fixed acidity', 'volatile acidity', 'total sulfur dioxide', 'density'), Accuracy: 0.77385, Precision: 0.71767, Recall: 0.77385
Attributes: ('fixed acidity', 'volatile acidity', 'total sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'volatile acidity', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.77000, Precision: 0.78529, Recall: 0.77000
Attributes: ('fixed acidity', 'volatile acidity', 'total sulfur dioxide', 'alcohol'), Accuracy: 0.78615, Precision: 0.73626, Recall: 0.78615
Attributes: ('fixed acidity', 'volatile acidity', 'density', 'pH'), Accuracy: 0.77769, Precision: 0.73085, Recall: 0.77769
Attributes: ('fixed acidity', 'volatile acidity', 'density', 'sulphates'), Accuracy: 0.77462, Precision: 0.73583, Recall: 0.77462
Attributes: ('fixed acidity', 'volatile acidity', 'density', 'alcohol'), Accuracy: 0.79000, Precision: 0.74261, Recall: 0.79000
Attributes: ('fixed acidity', 'volatile acidity', 'pH', 'sulphates'), Accuracy: 0.77077, Precision: 0.74730, Recall: 0.77077
Attributes: ('fixed acidity', 'volatile acidity', 'pH', 'alcohol'), Accuracy: 0.78692, Precision: 0.73602, Recall: 0.78692
Attributes: ('fixed acidity', 'volatile acidity', 'sulphates', 'alcohol'), Accuracy: 0.78923, Precision: 0.74243, Recall: 0.78923
Attributes: ('fixed acidity', 'citric acid', 'residual sugar', 'chlorides'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'citric acid', 'residual sugar', 'free sulfur dioxide'), Accuracy: 0.76923, Precision: 0.62868, Recall: 0.76923
Attributes: ('fixed acidity', 'citric acid', 'residual sugar', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'citric acid', 'residual sugar', 'density'), Accuracy: 0.78385, Precision: 0.73846, Recall: 0.78385
Attributes: ('fixed acidity', 'citric acid', 'residual sugar', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'citric acid', 'residual sugar', 'sulphates'), Accuracy: 0.77077, Precision: 0.73100, Recall: 0.77077
Attributes: ('fixed acidity', 'citric acid', 'residual sugar', 'alcohol'), Accuracy: 0.78538, Precision: 0.73331, Recall: 0.78538
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'free sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'density'), Accuracy: 0.77000, Precision: 0.73715, Recall: 0.77000
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'sulphates'), Accuracy: 0.77231, Precision: 0.75929, Recall: 0.77231
Attributes: ('fixed acidity', 'citric acid', 'chlorides', 'alcohol'), Accuracy: 0.78385, Precision: 0.73153, Recall: 0.78385
Attributes: ('fixed acidity', 'citric acid', 'free sulfur dioxide', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'citric acid', 'free sulfur dioxide', 'density'), Accuracy: 0.77231, Precision: 0.71752, Recall: 0.77231
Attributes: ('fixed acidity', 'citric acid', 'free sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'citric acid', 'free sulfur dioxide', 'sulphates'), Accuracy: 0.77231, Precision: 0.78666, Recall: 0.77231
Attributes: ('fixed acidity', 'citric acid', 'free sulfur dioxide', 'alcohol'), Accuracy: 0.78462, Precision: 0.73826, Recall: 0.78462
Attributes: ('fixed acidity', 'citric acid', 'total sulfur dioxide', 'density'), Accuracy: 0.77000, Precision: 0.70613, Recall: 0.77000
Attributes: ('fixed acidity', 'citric acid', 'total sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'citric acid', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.77154, Precision: 0.78620, Recall: 0.77154
Attributes: ('fixed acidity', 'citric acid', 'total sulfur dioxide', 'alcohol'), Accuracy: 0.77923, Precision: 0.72263, Recall: 0.77923
Attributes: ('fixed acidity', 'citric acid', 'density', 'pH'), Accuracy: 0.77231, Precision: 0.71239, Recall: 0.77231
Attributes: ('fixed acidity', 'citric acid', 'density', 'sulphates'), Accuracy: 0.77231, Precision: 0.74423, Recall: 0.77231
Attributes: ('fixed acidity', 'citric acid', 'density', 'alcohol'), Accuracy: 0.78615, Precision: 0.73520, Recall: 0.78615
Attributes: ('fixed acidity', 'citric acid', 'pH', 'sulphates'), Accuracy: 0.77154, Precision: 0.78620, Recall: 0.77154
Attributes: ('fixed acidity', 'citric acid', 'pH', 'alcohol'), Accuracy: 0.78923, Precision: 0.74274, Recall: 0.78923
Attributes: ('fixed acidity', 'citric acid', 'sulphates', 'alcohol'), Accuracy: 0.79000, Precision: 0.74286, Recall: 0.79000
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'free sulfur dioxide'), Accuracy: 0.76923, Precision: 0.62868, Recall: 0.76923
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'density'), Accuracy: 0.78538, Precision: 0.74066, Recall: 0.78538
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'sulphates'), Accuracy: 0.77154, Precision: 0.75422, Recall: 0.77154
Attributes: ('fixed acidity', 'residual sugar', 'chlorides', 'alcohol'), Accuracy: 0.78308, Precision: 0.72827, Recall: 0.78308
Attributes: ('fixed acidity', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide'), Accuracy: 0.76923, Precision: 0.62868, Recall: 0.76923
Attributes: ('fixed acidity', 'residual sugar', 'free sulfur dioxide', 'density'), Accuracy: 0.78385, Precision: 0.77500, Recall: 0.78385
Attributes: ('fixed acidity', 'residual sugar', 'free sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'residual sugar', 'free sulfur dioxide', 'sulphates'), Accuracy: 0.77231, Precision: 0.82435, Recall: 0.77231
Attributes: ('fixed acidity', 'residual sugar', 'free sulfur dioxide', 'alcohol'), Accuracy: 0.78769, Precision: 0.78183, Recall: 0.78769
Attributes: ('fixed acidity', 'residual sugar', 'total sulfur dioxide', 'density'), Accuracy: 0.78385, Precision: 0.73670, Recall: 0.78385
Attributes: ('fixed acidity', 'residual sugar', 'total sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'residual sugar', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.77077, Precision: 0.74730, Recall: 0.77077
Attributes: ('fixed acidity', 'residual sugar', 'total sulfur dioxide', 'alcohol'), Accuracy: 0.78385, Precision: 0.73177, Recall: 0.78385
Attributes: ('fixed acidity', 'residual sugar', 'density', 'pH'), Accuracy: 0.79308, Precision: 0.74707, Recall: 0.79308
Attributes: ('fixed acidity', 'residual sugar', 'density', 'sulphates'), Accuracy: 0.78615, Precision: 0.75339, Recall: 0.78615
Attributes: ('fixed acidity', 'residual sugar', 'density', 'alcohol'), Accuracy: 0.78154, Precision: 0.72651, Recall: 0.78154
Attributes: ('fixed acidity', 'residual sugar', 'pH', 'sulphates'), Accuracy: 0.77077, Precision: 0.74730, Recall: 0.77077
Attributes: ('fixed acidity', 'residual sugar', 'pH', 'alcohol'), Accuracy: 0.78231, Precision: 0.72825, Recall: 0.78231
Attributes: ('fixed acidity', 'residual sugar', 'sulphates', 'alcohol'), Accuracy: 0.78462, Precision: 0.73268, Recall: 0.78462
Attributes: ('fixed acidity', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'chlorides', 'free sulfur dioxide', 'density'), Accuracy: 0.77000, Precision: 0.69973, Recall: 0.77000
Attributes: ('fixed acidity', 'chlorides', 'free sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'chlorides', 'free sulfur dioxide', 'sulphates'), Accuracy: 0.77231, Precision: 0.75929, Recall: 0.77231
Attributes: ('fixed acidity', 'chlorides', 'free sulfur dioxide', 'alcohol'), Accuracy: 0.78385, Precision: 0.73359, Recall: 0.78385
Attributes: ('fixed acidity', 'chlorides', 'total sulfur dioxide', 'density'), Accuracy: 0.77308, Precision: 0.71925, Recall: 0.77308
Attributes: ('fixed acidity', 'chlorides', 'total sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'chlorides', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.77154, Precision: 0.75422, Recall: 0.77154
Attributes: ('fixed acidity', 'chlorides', 'total sulfur dioxide', 'alcohol'), Accuracy: 0.77923, Precision: 0.72231, Recall: 0.77923
Attributes: ('fixed acidity', 'chlorides', 'density', 'pH'), Accuracy: 0.77308, Precision: 0.71025, Recall: 0.77308
Attributes: ('fixed acidity', 'chlorides', 'density', 'sulphates'), Accuracy: 0.77308, Precision: 0.72817, Recall: 0.77308
Attributes: ('fixed acidity', 'chlorides', 'density', 'alcohol'), Accuracy: 0.78154, Precision: 0.72580, Recall: 0.78154
Attributes: ('fixed acidity', 'chlorides', 'pH', 'sulphates'), Accuracy: 0.77231, Precision: 0.75929, Recall: 0.77231
Attributes: ('fixed acidity', 'chlorides', 'pH', 'alcohol'), Accuracy: 0.78769, Precision: 0.73762, Recall: 0.78769
Attributes: ('fixed acidity', 'chlorides', 'sulphates', 'alcohol'), Accuracy: 0.78846, Precision: 0.73893, Recall: 0.78846
Attributes: ('fixed acidity', 'free sulfur dioxide', 'total sulfur dioxide', 'density'), Accuracy: 0.77000, Precision: 0.70042, Recall: 0.77000
Attributes: ('fixed acidity', 'free sulfur dioxide', 'total sulfur dioxide', 'pH'), Accuracy: 0.76846, Precision: 0.59053, Recall: 0.76846
Attributes: ('fixed acidity', 'free sulfur dioxide', 'total sulfur dioxide', 'sulphates'), Accuracy: 0.77231, Precision: 0.78666, Recall: 0.77231
